sku,name,customerReviewAverage,customerReviewCount,customerTopRated,manufacturer,class,condition
6614950,"Acer - Chromebook 315 - 15.6"" Full HD Laptop - Intel Celeron N4500 - 4GB LPDDR4X - 64GB eMMC - Protective Sleeve – Silver - Sparkly Silver",4.6,262.0,True,Acer,CHROME,New
6615259,"LG - gram 17"" Touch Screen Laptop - Copilot+ PC - Intel Core Ultra 7 Series 2 with 32GB Memory - 1TB SSD - Obsidian Black",4.7,108.0,True,LG,BLUE LABEL,New
6615260,"LG - gram 17"" Touch Screen Laptop - Copilot+ PC - Intel Core Ultra 9 Series 2 with 32GB Memory - 1TB SSD - Obsidian Black",4.5,34.0,True,LG,BLUE LABEL,New
6615728,"ASUS - Zenbook A14 14"" FHD+ OLED Laptop - Copilot+ PC - Snapdragon X Plus - 16GB RAM - 512GB SSD - Zabriskie Beige",4.6,232.0,True,ASUS,BLUE LABEL,New
6615729,"ASUS - Zenbook 14 14"" FHD+ OLED Touch Screen Laptop - Intel Core Ultra 9 - 32GB RAM - 1TB SSD - Jasper Gray",4.7,368.0,True,ASUS,BLUE LABEL,New
6615730,"ASUS - Zenbook S 14 14"" 3K OLED Touch Screen Laptop - Copilot+ PC - Intel Core Ultra 7 - 32GB RAM - 1TB SSD - Zumaia Gray",4.7,118.0,True,ASUS,BLUE LABEL,New
6615731,"ASUS - Zenbook 14 14"" FHD+ OLED Touch Screen Laptop - Intel Core Ultra 7 - 16GB RAM - 512GB SSD - Jasper Gray",4.8,112.0,True,ASUS,BLUE LABEL,New
6615766,"Lenovo - Yoga 9i 2-in-1 Aura Edition - Copilot+ PC - 14"" 3K 120Hz OLED Touchscreen Laptop - Intel Core Ultra 7 258V - 32GB - 1TB - Cosmic Blue",4.7,164.0,True,Lenovo,BLUE LABEL,New
6615767,"Lenovo - Yoga 7 2-in-1 - Copilot+ PC - 16"" Full HD LCD Touchscreen Laptop - AMD Ryzen AI 7 350 - 16GB Memory - 1TB SSD - Seashell",4.7,326.0,True,Lenovo,BLUE LABEL,New
6615768,"Lenovo - Yoga Pro 9i 16"" 2.8K OLED Touchscreen Laptop - Intel Core Ultra 9 Processor - NVIDIA GeForce RTX 5050 - 32GB RAM - 1TB - Luna Grey",4.5,14.0,False,Lenovo,BLUE LABEL,New
6615769,"Lenovo - Yoga 7i 2-in-1 - Copilot+ PC - 16"" 2K Touchscreen Laptop - Intel Core Ultra 5 Processor - 16GB Memory - 512GB SSD - Luna Grey",4.8,180.0,True,Lenovo,BLUE LABEL,New
6615770,"Lenovo - Yoga 7i 2-in-1 - Copilot+ PC - 14"" 2K OLED Touchscreen Laptop - Intel Core Ultra 5 Processor - 16GB Memory - 512GB SSD - Luna Grey",4.7,50.0,True,Lenovo,BLUE LABEL,New
6615773,"Lenovo - Yoga 7 2-in-1 - Copilot+ PC - 14"" 2K OLED Touchscreen Laptop - AMD Ryzen AI 7 350 - 16GB Memory - 1TB SSD - Seashell",4.7,181.0,True,Lenovo,BLUE LABEL,New
6615774,"Lenovo - Yoga 7 2-in-1 - Copilot+ PC - 16"" 2K LCD Touchscreen Laptop - AMD Ryzen AI 5 340 - 16GB Memory - 512GB SSD - Seashell",4.7,289.0,True,Lenovo,BLUE LABEL,New
6615775,"Lenovo - Yoga Book 9i 2-in-1 14"" 2.8K Dual Screen OLED Touchscreen Laptop - Intel Core Ultra 7 Processor - 16GB RAM - 1TB SSD - Tidal Teal",5.0,11.0,False,Lenovo,BLUE LABEL,New
6615776,"Lenovo - Yoga 7i 2-in-1 - Copilot+ PC - 16"" 2K Touchscreen Laptop - Intel Core Ultra 7 Processor - 16GB Memory - 1TB SSD - Luna Grey",4.8,475.0,True,Lenovo,BLUE LABEL,New
6615777,"Lenovo - Yoga 7i 2-in-1 - Copilot+ PC - 14"" 2K OLED Touchscreen Laptop - Intel Core Ultra 7 Processor - 16GB Memory - 1TB SSD - Luna Grey",4.8,24.0,True,Lenovo,BLUE LABEL,New
6615841,"Lenovo - Yoga 7 2-in-1 - Copilot+ PC - 14"" 2K OLED Touchscreen Laptop - AMD Ryzen AI 5 340 - 16GB Memory - 512GB SSD - Seashell",4.7,296.0,True,Lenovo,BLUE LABEL,New
6616009,ASUS - ExpertBook B9 OLED Laptop - Intel Core 7 with 32GB Memory - 1TB SSD - Star Black,,,,ASUS,SO LAPTOPS,New
6616071,"Dell - Inspiron 14 - 14"" 2K 2-in-1 Touchscreen Laptop - Intel Core 5 120U 2024 - 16GB Memory - 512GB Storage - Ice Blue",4.5,218.0,False,Dell,BLUE LABEL,New
6616965,"ASUS - Zenbook A14 14"" FHD+ OLED Laptop - Copilot+ PC - Snapdragon X with 32GB RAM - 1TB SSD - Iceland Gray",5.0,2.0,False,ASUS,SO LAPTOPS,New
6616966,"ASUS - Zenbook 14 14"" OLED Touch Laptop - Intel Core Ultra 9 285H with 32GB Memory - Intel Arc Graphics - 1TB Storage - Foggy Silver",4.6,29.0,True,ASUS,SO LAPTOPS,New
6617151,"Lenovo - Yoga Slim 9i - Copilot+ PC - 14"" 4K 120Hz OLED Touchscreen Laptop - Intel Core Ultra 7 Processor - 32GB Memory - 1TB SSD - Tidal Teal",4.8,15.0,True,Lenovo,BLUE LABEL,New
6617152,"Lenovo - Yoga Pro 9i Aura Edition 16"" 3.2K OLED Laptop - Intel Core Ultra 9 Processor - NVIDIA GeForce RTX 5060 - 32GB RAM - 1TB - Luna Grey",4.7,13.0,False,Lenovo,BLUE LABEL,New
6617160,"Acer - Aspire Go 15 Laptop – 15.3"" WUXGA 1920 x 1200 IPS – Intel i5-1334U – Intel UHD Graphics - 8GB DDR4 – 256GB PCIe Gen4 SSD - Steel Gray",4.6,50.0,True,Acer,BURST,New
6617381,"ASUS - Vivobook 16 16"" FHD+ Laptop - Intel Core i7-13620H with 16GB Memory - 512GB SSD - Cool Silver",4.2,9.0,False,ASUS,SO LAPTOPS,New
6617819,"Acer - TravelMate P6 14"" Touchscreen Laptop - Intel Core Ultra 7-165H with 32GB Memory - 1TB SSD - Black",,,,Acer,SO LAPTOPS,New
6618158,"Acer - Chromebook Plus 516 Laptop with Google AI – 16"" WUXGA Display - Intel i3-1315U – 8GB LPDDR5 – 128GB UFS – Wi-Fi 6E - Steel Gray",4.8,33.0,True,Acer,CHROME,New
6618657,"Dell - Plus - Copilot+ PC - 14"" 2K 2-in-1 Touchscreen Laptop - Intel Core Ultra 7 256V 2024 - 16GB Memory - 1TB Storage - Ice Blue",4.7,236.0,True,Dell,BLUE LABEL,New
6619035,"ASUS - Vivobook 16 16"" FHD+ Laptop - Copilot+ PC - Snapdragon X with 16GB Memory - 512GB SSD - Quiet Blue",4.5,4.0,False,ASUS,SO LAPTOPS,New
6619036,ASUS - Vivobook 14 Flip Touch FHD+ OLED Laptop - Copilot+ PC - Intel Core Ultra 5 with 16GB Memory - 512 SSD - Matte Gray,4.3,3.0,False,ASUS,SO LAPTOPS,New
6619037,"ASUS - Zenbook Duo Dual 14"" 3K OLED Touch Laptop - Evo Intel Core Ultra 7 255H with 32GB RAM - Intel Arc Graphics - 1TB SSD - Inkwell Gray",5.0,3.0,False,ASUS,SO LAPTOPS,New
6619038,"ASUS - Zenbook Duo Dual 14"" 3K OLED Touch Laptop - Evo Intel Core Ultra 9 285H with 32GB RAM - Intel Arc Graphics - 1TB SSD - Inkwell Gray",4.6,56.0,True,ASUS,SO LAPTOPS,New
6619039,"ASUS - Vivobook 14"" FHD+ Laptop - Copilot+ PC - Snapdragon X with 16GB Memory - 512GB SSD - Cool Silver",5.0,1.0,False,ASUS,SO LAPTOPS,New
6619040,"ASUS - V16 - 16"" FHD+ 144Hz Gaming Laptop - Intel Core 7 240H with 16GB Memory - NVIDIA GeForce RTX 3050 - 512GB SSD - Matte Black",4.8,6.0,False,ASUS,SO LAPTOPS,New
6619123,"Dell - Plus - Copilot+ PC - 14"" 2K 2-in-1 Touchscreen Laptop - Intel Core Ultra 9 288V 2024 - 32GB Memory - 1TB Storage - Ice Blue",4.8,100.0,True,Dell,BLUE LABEL,New
6619145,"Lenovo - IdeaPad Slim 3 Chromebook 14"" Full HD Laptop - MediaTek Kompanio 520 - 4GB Memory - 64GB eMMC - Abyss Blue",4.6,117.0,True,Lenovo,CHROME,New
6619147,"Lenovo - IdeaPad Slim 3x - Copilot+ PC - 15.3"" 2k Touchscreen Laptop - Snapdragon X - 16GB Memory - 256GB SSD - Luna Grey",4.9,37.0,True,Lenovo,BURST,New
6619285,"LG - gram Pro 2in1 16"" OLED Touch Screen Laptop - Intel Core Ultra7 255H with 16GB RAM - 1TB SSD - Obsidian Black",5.0,4.0,False,LG,BLUE LABEL,New
6619286,LG - gram Pro 17” Laptop - Intel Core Ultra7 255H with 32GB RAM - 2TB SSD - Obsidian Black,4.7,3.0,False,LG,BLUE LABEL,New
6619311,"Dell - Inspiron - Copilot+ PC - 14"" 2K Laptop - Snapdragon X X1-26-100 2025 - 16GB Memory - 512GB Storage - Titan Grey",4.6,109.0,True,Dell,BURST,New
6619466,"Acer - TravelMate P4 16"" Laptop - Intel Core Ultra 5-125U with 16GB Memory - 512GB SSD - Slate Blue",,,,Acer,SO LAPTOPS,New
6619469,"Acer - TravelMate P4 Spin 2-in-1 14"" Touchscreen Laptop - Intel Core i5-1335U with 16GB Memory - 512GB SSD - Slate Blue",,,,Acer,SO LAPTOPS,New
6619470,"Acer - TravelMate P4 16"" Laptop - Intel Core Ultra 7-155U with 16GB Memory - 1TB SSD - Slate Blue",,,,Acer,SO LAPTOPS,New
6619472,"Acer - TravelMate P6 14"" Laptop - Intel Core i5-1335U with 16GB Memory - 1TB SSD - Black",,,,Acer,SO LAPTOPS,New
6619476,"Acer - Swift AI 14.5"" Touchscreen CoPilot+ PC - Snapdragon X-Elite with 16GB Memory - 1TB SSD - Iron",,,,Acer,SO LAPTOPS,New
6619478,"Acer - TravelMate P4 14"" Laptop - Intel Core i5-1345U with 16GB Memory - 512GB SSD - Slate Blue",,,,Acer,SO LAPTOPS,New
6620390,"Dell - Plus - Copilot+ PC - 16"" 2.5K 2-in-1 Touchscreen Laptop - Intel Core Ultra 9 288V 2024 - 32GB Memory - 1TB Storage - Midnight Blue",4.7,144.0,True,Dell,BLUE LABEL,New
6620392,"Dell - Plus - Copilot+ PC - 16"" 2K 2-in-1 Touchscreen Laptop - Intel Core Ultra 7 256V 2024 - 16GB Memory - 1TB Storage - Ice Blue",4.7,427.0,True,Dell,BLUE LABEL,New
6620603,"Dell - Plus - Copilot+ PC - 16"" 2K Laptop - Intel Core Ultra 5 226V 2024 - 16GB Memory - 512GB Storage - Ice Blue",4.6,18.0,True,Dell,BLUE LABEL,New
6621274,ASUS - Zenbook S 16 16” 3K OLED Touch-Screen Laptop - Copilot+ PC - AMD Ryzen AI 7 350 - 24GB Memory - 1TB SSD - Zumaia Gray,5.0,1.0,False,ASUS,SO LAPTOPS,New
6621604,"MSI - 18"" Gaming Laptop 3840 x 2400 () - Intel Core Ultra 9 285HX with 64GB Memory - GeForce RTX 5090 - 2 TB SSD - Core Black, Black",,,,MSI,SO LAPTOPS,New
6621608,"MSI - Stealth A16 AI+ 16"" 240 Hz Gaming Laptop QHD+ - AMD Ryzen AI 9 HX 370 with 32GB Memory - GeForce RTX 5070Ti - 2TB SSD - Core Black, Black",,,,MSI,SO LAPTOPS,New
6621614,"MSI - Stealth A16 AI+ 16"" 240 Hz Gaming Laptop QHD+ - AMD Ryzen AI 9 HX 370 with 32GB Memory - GeForce RTX 5080 - 2TB SSD - Core Black, Black",,,,MSI,SO LAPTOPS,New
6621615,"MSI - 18"" Gaming Laptop 3840 x 2400 () - AMD Ryzen 9 9955HX3D with 64GB Memory - GeForce RTX 5090 - 2 TB SSD - Core Black, Black",,,,MSI,SO LAPTOPS,New
6621616,"MSI - 18"" Gaming Laptop 3840 x 2400 () - Intel Core Ultra 9 285HX with 96GB Memory - GeForce RTX 5090 - 6 TB SSD - Norse Myth Dragon Edition, Other",,,,MSI,SO LAPTOPS,New
4833200,"Apple - Geek Squad Certified Refurbished 21.5"" iMac® - Intel Core i5 (1.6GHz) - 8GB Memory - 1TB Hard Drive - Silver",5.0,6.0,False,Apple,DESK TOP COMPUTERS,Refurbished
4833900,"Apple - Geek Squad Certified Refurbished 27"" iMac with Retina 5K display - Intel Core i5 (3.2GHz) - 8GB Memory - 1TB - Silver",4.3,6.0,False,Apple,DESK TOP COMPUTERS,Refurbished
5721903,Apple - Mac Studio - M2 Ultra - 1TB SSD - Silver,4.8,43.0,True,Apple,APPLE DESKTOPS,New
6359729,Shuttle - XPC Cube SZ270R9 Barebone Desktop - Black,,,,Shuttle,DESK TOP COMPUTERS,New
6359734,Shuttle - XPC Cube SH310R4 V2 Barebone Desktop - Black,,,,Shuttle,DESK TOP COMPUTERS,New
6359736,Shuttle - XPC Slim DH310V2 Barebone Desktop - Black,,,,Shuttle,DESK TOP COMPUTERS,New
6427503,Apple - Mac Studio - M2 Max - 512GB SSD - Silver,4.9,190.0,True,Apple,APPLE DESKTOPS,New
6427505,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 24GB Memory - 512GB SSD - Silver,4.9,117.0,True,Apple,APPLE DESKTOPS,New
6455801,"Apple - Certified Refurbished 21.5"" iMac with Retina 4K Display - Intel Core i3 3.6GHz - 8GB Memory - 1TB HDD (2019) - Silver",3.5,45.0,False,Apple,DESK TOP COMPUTERS,Refurbished
6461476,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 24GB Memory - 512GB SSD - Green,4.9,117.0,True,Apple,APPLE DESKTOPS,New
6461491,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 24GB Memory - 512GB SSD - Blue,4.9,117.0,True,Apple,APPLE DESKTOPS,New
6461493,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 24GB Memory - 512GB SSD - Pink,4.9,117.0,True,Apple,APPLE DESKTOPS,New
6467297,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 16GB Memory - 256GB SSD - Nano-texture glass - Silver,5.0,4.0,False,Apple,APPLE DESKTOPS,New
6467298,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 8 Core CPU - 8 Core GPU - 16GB Memory - 256GB SSD - Silver,4.8,660.0,True,Apple,APPLE DESKTOPS,New
6467300,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 8 Core CPU - 8 Core GPU - 16GB Memory - 256GB SSD - Green,4.8,660.0,True,Apple,APPLE DESKTOPS,New
6467301,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 8 Core CPU - 8 Core GPU - 16GB Memory - 256GB SSD - Blue,4.8,660.0,True,Apple,APPLE DESKTOPS,New
6467303,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 8 Core CPU - 8 Core GPU - 16GB Memory - 256GB SSD - Pink,4.8,660.0,True,Apple,APPLE DESKTOPS,New
6467306,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 16GB Memory - 256GB SSD - Silver,4.8,151.0,True,Apple,APPLE DESKTOPS,New
6467307,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 16GB Memory - 512GB SSD - Silver,4.9,161.0,True,Apple,APPLE DESKTOPS,New
6469231,"Apple - 21.5"" Certified Refurbished iMac Desktop - Intel Core i5 2.3GHz - 8GB Memory - 1TB HDD (2017) - Silver",3.7,25.0,False,Apple,DESK TOP COMPUTERS,Refurbished
6469507,Dell - Refurbished OptiPlex 7060 Desktop - Intel Core i5 - 16GB Memory - 256GB SSD - Black,4.6,10.0,False,Dell,DESK TOP COMPUTERS,Refurbished
6474040,"Apple - 21.5"" Certified Refurbished iMac Desktop - Intel Core i5 3.0GHz - 8GB Memory - 1TB HDD (2017) - Silver",3.9,44.0,False,Apple,DESK TOP COMPUTERS,Refurbished
6477687,HP - Pavilion Desktop - AMD Ryzen 7 - 16GB Memory - 1TB SSD - Natural Silver,4.6,2088.0,True,HP,DESK TOP COMPUTERS,New
6499904,"Apple - Certified Refurbished 27"" iMac with Retina 5K Display - Intel Core i7 3.8GHz - 8GB Memory - 512GB SSD (2020) - Silver",4.4,14.0,False,Apple,DESK TOP COMPUTERS,Refurbished
6499905,"Apple - Certified Refurbished 27"" iMac with Retina 5K Display - Intel Core i5 3.3GHz - 8GB Memory - 512GB SSD (2020) - Silver",4.1,7.0,False,Apple,DESK TOP COMPUTERS,Refurbished
6499912,"Apple - Certified Refurbished 27"" iMac with Retina 5K Display - Intel Core i5 3.1GHz - 8GB Memory - 256GB SSD (2020) - Silver",4.0,14.0,False,Apple,DESK TOP COMPUTERS,Pre-Owned
6505389,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 16GB Memory - 256GB SSD - Yellow,4.8,151.0,True,Apple,APPLE DESKTOPS,New
6507196,"Apple - Certified Refurbished 27"" iMac 5K - Intel Core i5 3.0GHz - 8GB Memory - 1TB FUSION DRIVE + 32GB SSD (2019) - Silver",4.6,30.0,True,Apple,DESK TOP COMPUTERS,Pre-Owned
6507197,"Apple - Certified Refurbished 27"" iMac 5K - Intel Core i5 3.4GHz - 8GB Memory - 1TB FUSION DRIVE + 32GB SSD (2017) - Silver",3.9,37.0,False,Apple,DESK TOP COMPUTERS,Pre-Owned
6507203,"Apple - Certified Refurbished 27"" iMac 5K - Intel Core i5 3.8GHz - 8GB Memory - 2TB FUSION DRIVE + 128GB SSD (2017) - Silver",4.4,16.0,False,Apple,DESK TOP COMPUTERS,Pre-Owned
6509485,Dell - OptiPlex 3000 Thin Client,,,,Dell,DESK TOP COMPUTERS,New
6530806,"Apple - Mac Mini ""M1 Chip"" 8CPU/8GPU with 8GB Memory, 256 GB SSD - Silver",,,,Apple,DESK TOP COMPUTERS,Pre-Owned
6534223,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 16GB Memory - 256GB SSD - Green,4.8,151.0,True,Apple,APPLE DESKTOPS,New
6534265,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 16GB Memory - 512GB SSD - Green,4.9,161.0,True,Apple,APPLE DESKTOPS,New
6534266,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 16GB Memory - 256GB SSD - Blue,4.8,151.0,True,Apple,APPLE DESKTOPS,New
6534268,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 16GB Memory - 512GB SSD - Blue,4.9,161.0,True,Apple,APPLE DESKTOPS,New
6534269,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 16GB Memory - 256GB SSD - Pink,4.8,151.0,True,Apple,APPLE DESKTOPS,New
6534270,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 16GB Memory - 512GB SSD - Pink,4.9,161.0,True,Apple,APPLE DESKTOPS,New
6534274,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 16GB Memory - 256GB SSD - Purple,4.8,151.0,True,Apple,APPLE DESKTOPS,New
6535100,Apple - Mac Studio - M2 Max - 512GB SSD - Silver,4.0,1.0,False,Apple,APPLE DESKTOPS,New
6535121,"Apple - iMac 24"" All-in-One - M3 chip 10-Core - 8GB Memory - 256GB - Pink",4.4,28.0,False,Apple,APPLE DESKTOPS,New
6538230,HP - Refurbished 800 G4 Desktop - Intel Core i5 - 16GB Memory - 500GB SSD - Silver/Black,4.1,14.0,False,HP,DESK TOP COMPUTERS,Refurbished
6538896,"HP - 27"" Touch-Screen All-in-One with Adjustable Height - AMD Ryzen 7 - 16GB Memory - 1TB SSD - Jet Black",4.7,1219.0,True,HP,DESK TOP COMPUTERS,New
6543533,Acer - Aspire Desktop- Intel Celeron N4505 -8GB Memory- 512GB SSD - Black,4.4,268.0,False,Acer,DESK TOP COMPUTERS,New
6547727,"Dell - 7460 23.8"" Refurbished All-In-One - Intel Core i5 - 16GB Memory - 512GB SSD - Black",5.0,1.0,False,Dell,DESK TOP COMPUTERS,Refurbished
6550626,Lenovo - ThinkCentre M75q Gen 2 Desktop - AMD Ryzen 5 PRO 5650GE - 8GB Memory - 256GB SSD - Black,,,,Lenovo,DESK TOP COMPUTERS,New
6553030,Lenovo - ThinkCentre M75q Gen 2 Desktop - AMD Ryzen 7 PRO 5750GE - 16GB Memory - 512GB SSD - Black,5.0,2.0,False,Lenovo,DESK TOP COMPUTERS,New
6553423,Lenovo - ThinkCentre M75s Gen 2 Desktop - AMD Ryzen 5 PRO 5650G - 8GB Memory - 256GB SSD - Black,4.0,1.0,False,Lenovo,DESK TOP COMPUTERS,New
6553427,Lenovo - ThinkCentre Neo 50q Gen 4 Desktop - Intel Core i5 - 8GB Memory - 256GB SSD - Black,4.0,2.0,False,Lenovo,DESK TOP COMPUTERS,New
6553440,Lenovo - ThinkCentre Neo 50q Gen 4 Desktop - Intel Core i5 - 16GB Memory - 256GB SSD - Black,5.0,1.0,False,Lenovo,DESK TOP COMPUTERS,New
6554767,"HP - 23.8"" Full HD All-in-One - AMD Ryzen 3 - 8GB Memory - 512GB SSD - Jet Black",4.7,656.0,True,HP,DESK TOP COMPUTERS,New
6559286,Lenovo - ThinkCentre M75q Gen 2 Desktop - AMD Ryzen 5 PRO 5650GE - 16GB Memory - 256GB SSD - Black,,,,Lenovo,DESK TOP COMPUTERS,New
6566914,Apple - iMac 24-inch All-in-One - M4 chip - Built for Apple Intelligence - 10 Core CPU - 10 Core GPU - 16GB Memory - 256GB SSD - Orange,4.8,151.0,True,Apple,APPLE DESKTOPS,New
6566916,Apple - Mac mini Desktop - Latest Model - M4 Pro chip - Built for Apple Intelligence - 24GB Memory - 512GB SSD - Silver,4.8,82.0,True,Apple,APPLE DESKTOPS,New
6566917,Apple - Mac mini Desktop - Latest Model - M4 chip - Built for Apple Intelligence - 24GB Memory - 512GB SSD - Silver,4.7,72.0,True,Apple,APPLE DESKTOPS,New
6566918,Apple - Mac mini Desktop - Latest Model - M4 chip - Built for Apple Intelligence - 16GB Memory - 256GB SSD - Silver,4.8,847.0,True,Apple,APPLE DESKTOPS,New
6566919,Apple - Mac mini Desktop - Latest Model - M4 chip - Built for Apple Intelligence - 16GB Memory - 512GB SSD - Silver,4.9,204.0,True,Apple,APPLE DESKTOPS,New
6566920,Apple - Mac Studio - M4 Max - 512GB SSD - Silver,4.9,58.0,True,Apple,APPLE DESKTOPS,New
6566921,Apple - Mac Studio - M3 Ultra - 1TB SSD - Silver,4.6,7.0,False,Apple,APPLE DESKTOPS,New
6566926,"Apple - iMac 24"" All-in-One - M3 chip 8-Core - 16GB Memory - 512GB - Blue",4.9,53.0,True,Apple,APPLE DESKTOPS,New
6566927,"Apple - iMac 24"" All-in-One - M3 chip 8-Core - 16GB Memory - 512GB - Silver",4.9,53.0,True,Apple,APPLE DESKTOPS,New
6566928,Apple - Mac Studio - M4 Max - 1TB SSD - Silver,,,,Apple,APPLE DESKTOPS,New
6568757,"Apple - Certified Refurbished 27"" iMac Pro with 5K Display - Intel Xeon - 32GB Memory - Radeon Pro - 1TB SSD - Space Gray",3.8,6.0,False,Apple,DESK TOP COMPUTERS,Refurbished
6569555,HP - G4 Mini Chromebox - Intel Celeron - 4GB Memory - 64GB Emmc - Black,3.0,1.0,False,HP,DESK TOP COMPUTERS,New
6570619,MSI - PRO DP21 SFF Desktop - Intel Core i7-13700 - 8GB Memory - 500GB SSD - Black,5.0,1.0,False,MSI,DESK TOP COMPUTERS,New
6570623,MSI - PRO DP10 Desktop - Intel Core i7 - 16GB Memory - 1TB SSD - Black,,,,MSI,DESK TOP COMPUTERS,New
6572444,Apple - Certified Refurbished Mac Studio - M1 Max 10-Core CPU - 32GB Memory - 24-Core GPU - 512GB SSD - Silver,5.0,4.0,False,Apple,DESK TOP COMPUTERS,Refurbished
6572445,Certified Refurbished Mac Studio - Apple M1 Max 10-Core CPU - 32GB Memory - Apple 24-Core GPU - 1TB SSD - Silver,5.0,1.0,False,Apple,DESK TOP COMPUTERS,Refurbished
6573473,"HP - 21.5"" Full HD All-in-One - Intel Celeron - 4GB Memory - 128GB SSD - Cashmere White",4.3,454.0,False,HP,DESK TOP COMPUTERS,New
6574644,"Lenovo - IdeaCentre AIO 27"" FHD IPS LCD Touch-Screen All-In-One - AMD Ryzen 5 7535HS - 8GB Memory - 512GB SSD - Gray",4.7,226.0,True,Lenovo,DESK TOP COMPUTERS,New
6574646,Lenovo - IdeaCentre 3 Desktop - Intel Processor U300 - 8GB Memory - 256GB SSD - Cloud Grey,4.7,82.0,True,Lenovo,DESK TOP COMPUTERS,New
6574647,Lenovo - IdeaCentre 3 Desktop - Intel Core i5-14400 - 8GB Memory - 256GB SSD - Cloud Grey,4.6,156.0,True,Lenovo,DESK TOP COMPUTERS,New
6575007,Dell - Inspiron 3030 Desktop - Intel Core i5 - 8GB Memory - 512GB SSD - Mist Blue,4.7,244.0,True,Dell,DESK TOP COMPUTERS,New
6583808,HP - Elite Mini 800 Mini Desktop - Intel Core i7-14700T - 32GB Memory - 512GB SSD - Black,5.0,1.0,False,HP,DESK TOP COMPUTERS,New
6583919,HP - Elite 800 G9 Desktop - Intel Core i7 - 32GB Memory - 512GB SSD - Black,,,,HP,DESK TOP COMPUTERS,New
6583928,HP - Refurbished ProDesk 600 G4 Desktop - Intel Core i5 - 16GB Memory - 512GB SSD - Black,4.4,12.0,False,HP,DESK TOP COMPUTERS,Refurbished
6583930,Dell - Refurbished OptiPlex 5060 Desktop - Intel Core i5 - 16GB Memory - 512GB SSD - Black,3.6,11.0,False,Dell,DESK TOP COMPUTERS,Refurbished
6583933,Dell - Refurbished OptiPlex 7090 Desktop - Intel Core i5 - 16GB Memory - 512GB SSD - Black,5.0,3.0,False,Dell,DESK TOP COMPUTERS,Refurbished
6583936,Dell - Refurbished OptiPlex 3070 Desktop - Intel Core i7 - 16GB Memory - 512GB SSD - Black,4.5,11.0,False,Dell,DESK TOP COMPUTERS,Refurbished
6583939,Dell - Refurbished OptiPlex 7090 Desktop - Intel Core i7 - 16GB Memory - 512GB SSD - Black,3.0,1.0,False,Dell,DESK TOP COMPUTERS,Refurbished
6583942,HP - Refurbished ProDesk 600 G6 Desktop - Intel Core i7 - 16GB Memory - 512GB SSD - Black,,,,HP,DESK TOP COMPUTERS,Refurbished
6590316,HP - Elite 800 G9 Desktop - Intel Core i5 - 16GB Memory - 512GB SSD - Black,,,,HP,DESK TOP COMPUTERS,New
6590382,HP - ENVY Desktop TE01-5360 - Intel Core i7-14700F - 16GB Memory - 1TB SSD - Nightfall Black,4.0,5.0,False,HP,DESK TOP COMPUTERS,New
6590384,"HP - 23.8"" Touch-Screen All-in-One - Intel Core Ultra 5 125U - 8GB Memory - 512GB SSD - Shell White",5.0,1.0,False,HP,DESK TOP COMPUTERS,New
6596970,HP - Pro 400 SFF Desktop - Intel Core i5-14500 - 16GB Memory - 256GB SSD - Black,,,,HP,DESK TOP COMPUTERS,New
6597121,HP - Elite Mini 800 Mini Desktop - Intel Core i5-14500T - 16GB Memory - 256GB SSD - Black,,,,HP,DESK TOP COMPUTERS,New
6598812,MSI - Cubi NUC Desktop - Intel Core 7-150U - 32GB Memory - 1TB SSD - Black,5.0,1.0,False,MSI,DESK TOP COMPUTERS,New
